Product Name,Brand Name,Rating,Reviews,Cleaned_Reviews,Sentiment,Confidence_Score
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"The phone looks nice and works smoothly. Definitely worth the price. The cameras, both front and back, take crisp clear pictures. Very happy with the product.",phone looks nice works smoothly definitely worth price cameras front back take crisp clear pictures happy product,POSITIVE,0.9997851252555847
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Excelent phone for the price,excelent phone price,POSITIVE,0.9611574411392212
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,So far so good! I have had it for a few months now have not had one problem. Speakers are really great,far good months one problem speakers really great,POSITIVE,0.9969237446784973
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Update 3/07/16:I have moved my rating from a 4 to 5.The TracFone AT&T 4G LTE sim works great at Bodega Bay. So we have good connections in what has been a blackout area for years.I upgraded my text system to the MySms premium for better texting and easier texting pictures to family and friends.I added Camera MX for better picture taking and ease of transmitting pictures with the MySms as noted above. The system works seamlessly with Amazon Prime Photos. Take a picture. In a short time it is on Amazon Prime, and I can text the photos to our friends and family in seconds. I have just scratched the surface with the capabilities of Camera MX, and it surpasses any phone camera or camera I have had in over a decade.The battery continues to be amazing and also eliminates the drain on my Android tablet / Chromebook with the MySyms connection.So this great phone fits in my pockets is powerful and does anything I need or want with the phone, internet connection and camera +4G LTE!The cost of this is about $200.The first part of the below is for Tracfone customers/users. If you don’t use Tracfone, go below the dotted line for my review.For a week, my new Alcatel Idol 3, 4.7 didn’t work with my transferred Tracfone minutes and years of use. The Tracfone site showed that my BYOP transfer had worked with my new BYOP sim card, and all of my minutes, data and time left were transferred. The phone didn’t work to make/receive calls or texts.Alcatel was of no help. A friend suggested that I email Tracfone to set up a phone call with them. I did and got online, with someone as per the email from them. He claimed they didn’t have any of my data. Including tracfone phone # and id #’s. Fortunately, I had made a hard copy of what I had re time and years on my old smartphone and what Tracfone showed with my new Sim cardI told him that I needed to speak with someone, who could help me. Then on hold for 15 minutes, when a nice woman answered and again wanted all the data I had emailed and told the other phone person. After, I re told her the specific data, reading from my hard copy made the day the BYOP was supposedly activated. Then, she said I didn’t have anytime left on my contract, and I need to buy more time. I reminded her of the hard data showing over 2000 minutes and time of agreement for years to come. That was a 30 minute + call process.She said that she had to transfer me to another supervisor. She did, and the new person started asking for my data given twice that call. I said that I had sent all of that in via email, and I had given that data twice on the same phone call. She found my contract and said my phone wasn’t 4.7 working because my time/minutes/data hadn’t been transferred. She did her thing on her end and my phone fired up and I dialed in the code to activate it.It now works with well over one hour on the phone going over same stuff 3 times with Tracfone on line people------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------Evaluation of this phone is now 5 stars.Before, I got my Tracfone problem corrected, I had used my new phone via wifi to transfer the contacts, pictures and apps from my old android LG phone. Most of this went well. The transfer of stuff from a nearby or close Android (Acer tablet, old Android phone and my Acer Chromebook 15, which I’m using for this report), didn’t work.The wifi reception is good but not as strong as my wife’s Alcatel One Touch Android. Where I use it at home, the wifi reception is strong and very fast.The 4.7” screen fits in my shirt pockets even after the bottom half of the add on hard case was added.The screen size is adequate for what I want to do away from home, to make/receive phone calls and text/receive and check texts and emails. I will use my Acer 8 tablet or my Chromebook for more involved keyboard/screen work at home.The battery, so far is adequate so far for my uses. Last night it was @ ¾ charge, and I didn’t charge it. This morning it was still @ ¾ charged and again at 2 pm this afternoon. When, I picked it up again and turned it on it was still at 3/4.Bloatware is at a minimum.It accepted my 64 gig card with no fuss.The Android 5.0 seems to be smoother and less drag than our previous 4.?.It works smoothly with MY SMS which I have on my tablet and Chromebook.Also, when you receive a phone call, you don’t push or make contact directly with the phone Icon. You have slide that Icon to the right to answer. I have had cell phones since the 1990’s, and that is different.Since the phone is now working with Tracfone, I have to push the app buttons on the screen harder than before.The glass add on screen I bought is too big. The standard screen gets very messy very quickly with minimal useage. I will try to find an aftermarket glass that fits.The combo hard case and belt case (extra buy) is a mixed picture. The hard case fits fairly well;however if you attach that to the other half of the hard case, you can’t really get the camera out to make phone calls, receive them or to take a picture. You have to remove the part that covers the phone and the back part of the case. I missed two phone calls from my wife due to this time delay to get to the front of the phone. Also, I didn’t get a picture of some on the move wildlife in our area due to this problemIf you use Tracfone BYOP, and your phone doesn’t work. Don’t waste your time contacting Alcatel. Send Tracfone an email with your data and tell them your phone isn’t working. Tracfone will send you an email with a phone# and a numeric code to use. When you, make that call, sit in a comfortable chair and have a hardline phone available, all of your data available, a bottle of water, a lot of patience, and your well charged Alcatel Idol 3. I used my Acer Chromebook to help with the data, the “lost” data and other stuff they needed.In this short time, I think that Alcatel and Tracfone have a good winning combo. If you use Tracfone’s BYOP, and you are an established customer wanting to transfer your minutes and time, be sure to make hard copies of your minutes and data. You will probably need that data.-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------Update re the battery. It is an excellent battery with heavy use. It is the best cell phone battery, we have ever owned re standby. It holds the charge in standby versus our other androids phones and tablets using the battery charge overnight or just standing unplugged.Re wifi connections. It quickly recognizes our home wifi and connects and other hot spots seamlessly. Its wifi range in our house isn't as good as my wife's Alcatel One Touch Popup, which is incredible re its wifi range. However, since I never use these phones in our bedroom and a few other weak wifi areas, that is not an issue. The auto switch from wifi to Tracfone 4G LTE like going from our family room to our back yard is auto and seamless. So far the Tracfone/AT&T 4G LTE in our area is very strong and reliable. Hopeoufully, we can try the AT&T 4G LTE in/on our coastal areas where our Verizon/Trackfone coverage is zero.The Android 5.? seems to be more reliable and easier to do simple things with versus the Android 4.?'s.",update moved rating tracfone att g lte sim works great bodega bay good connections blackout area yearsi upgraded text system mysms premium better texting easier texting pictures family friendsi added camera mx better picture taking ease transmitting pictures mysms noted system works seamlessly amazon prime photos take picture short time amazon prime text photos friends family seconds scratched surface capabilities camera mx surpasses phone camera camera decadethe battery continues amazing also eliminates drain android tablet chromebook mysyms connectionso great phone fits pockets powerful anything need want phone internet connection camera g ltethe cost first part tracfone customersusers dont use tracfone go dotted line reviewfor week new alcatel idol didnt work transferred tracfone minutes years use tracfone site showed byop transfer worked new byop sim card minutes data time left transferred phone didnt work makereceive calls textsalcatel help friend suggested email tracfone set phone call got online someone per email claimed didnt data including tracfone phone id fortunately made hard copy time years old smartphone tracfone showed new sim cardi told needed speak someone could help hold minutes nice woman answered wanted data emailed told phone person told specific data reading hard copy made day byop supposedly activated said didnt anytime left contract need buy time reminded hard data showing minutes time agreement years come minute call processshe said transfer another supervisor new person started asking data given twice call said sent via email given data twice phone call found contract said phone wasnt working timeminutesdata hadnt transferred thing end phone fired dialed code activate itit works well one hour phone going stuff times tracfone line peopleevaluation phone starsbefore got tracfone problem corrected used new phone via wifi transfer contacts pictures apps old android lg phone went well transfer stuff nearby close android acer tablet old android phone acer chromebook im using report didnt workthe wifi reception good strong wifes alcatel one touch android use home wifi reception strong fastthe screen fits shirt pockets even bottom half add hard case addedthe screen size adequate want away home makereceive phone calls textreceive check texts emails use acer tablet chromebook involved keyboardscreen work homethe battery far adequate far uses last night charge didnt charge morning still charged pm afternoon picked turned still bloatware minimumit accepted gig card fussthe android seems smoother less drag previous works smoothly sms tablet chromebookalso receive phone call dont push make contact directly phone icon slide icon right answer cell phones since differentsince phone working tracfone push app buttons screen harder beforethe glass add screen bought big standard screen gets messy quickly minimal useage try find aftermarket glass fitsthe combo hard case belt case extra buy mixed picture hard case fits fairly wellhowever attach half hard case cant really get camera make phone calls receive take picture remove part covers phone back part case missed two phone calls wife due time delay get front phone also didnt get picture move wildlife area due problemif use tracfone byop phone doesnt work dont waste time contacting alcatel send tracfone email data tell phone isnt working tracfone send email phone numeric code use make call sit comfortable chair hardline phone available data available bottle water lot patience well charged alcatel idol used acer chromebook help data lost data stuff neededin short time think alcatel tracfone good winning combo use tracfones byop established customer wanting transfer minutes time sure make hard copies minutes data probably need dataupdate battery excellent battery heavy use best cell phone battery ever owned standby holds charge standby versus androids phones tablets using battery charge overnight standing unpluggedre wifi connections quickly recognizes home wifi connects hot spots seamlessly wifi range house isnt good wifes alcatel one touch popup incredible wifi range however since never use phones bedroom weak wifi areas issue auto switch wifi tracfone g lte like going family room back yard auto seamless far tracfoneatt g lte area strong reliable hopeoufully try att g lte inon coastal areas verizontrackfone coverage zerothe android seems reliable easier simple things versus android,NEGATIVE,0.9188318848609924
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Great specs on an inexpensive phone. Works well. Not waterproof as my wife found out with her first one....but good enough to buy again.,great specs inexpensive phone works well waterproof wife found first onebut good enough buy,POSITIVE,0.955220639705658
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,1,The Internet is so slow on this phone. Can only work good while connected to the wifi.,internet slow phone work good connected wifi,NEGATIVE,0.9348998665809631
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"This is a good phone. I would have liked a instruction book with it. I did download one off the internet. But I need to study it. There are still features which I have to figure out. On the whole I really like this phone. One feature I either have not figured out, it's not working right, or it is the way it is made. Is the sound of it dialing, when I call someone is not very loud. And I have not found a way to make the dial tone louder. I have some trouble with hearing, but my husband, being definitely hard of hearing may not be able to hear it, or want to use it.",good phone would liked instruction book download one internet need study still features figure whole really like phone one feature either figured working right way made sound dialing call someone loud found way make dial tone louder trouble hearing husband definitely hard hearing may able hear want use,NEGATIVE,0.7947143912315369
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,I brought this phone for my son for Christmas and he loves it. We are with T-Mobile. He switched his SIM card from his old phone to this phone and hasn't had any problems at all.,brought phone son christmas loves tmobile switched sim card old phone phone hasnt problems,POSITIVE,0.7864441275596619
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Very good model, love Alcatel One Touch !!! very good supplier also!! I received it quickly!! GREAT !!",good model love alcatel one touch good supplier also received quickly great,POSITIVE,0.9998332262039185
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Excellent phone. Great headphones!,excellent phone great headphones,POSITIVE,0.9996978044509888
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,2,"I would not recommend this phone for people who need simple functionality or good Bluetooth capabilities. I came from having a moto g, and I think you really do get what you pay for. After 3 months with this phone, I am counting it as a loss and going back to Motorola. It takes 3x longer to do anything you need to do on this phone. The keyboard is not responsive and poorly calibrated, the speakers aren't great, and there are no compatible apps that compare to Motorola assist. Making phone calls takes about three extra steps, and I rarely am able to make or receive calls due to poor reception. I would blame that on the phone service company, but my boyfriend and I are on a family plan and he gets reception when I don't. The text message app is horrible, I downloaded a new one to make it usuable. This phone would be a good starter phone for a teenager, but that's about it. The speakers are bad enough that I have to use speaker phone to make calls (I'm 25)",would recommend phone people need simple functionality good bluetooth capabilities came moto g think really get pay months phone counting loss going back motorola takes x longer anything need phone keyboard responsive poorly calibrated speakers arent great compatible apps compare motorola assist making phone calls takes three extra steps rarely able make receive calls due poor reception would blame phone service company boyfriend family plan gets reception dont text message app horrible downloaded new one make usuable phone would good starter phone teenager thats speakers bad enough use speaker phone make calls im,NEGATIVE,0.9984369874000549
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Good phone for the price, a nice screen with a nice sound, and a fluid interface.",good phone price nice screen nice sound fluid interface,POSITIVE,0.999319314956665
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Good solid phone at a very low price for all it offers. Stable and fast, definetly worth the shot.",good solid phone low price offers stable fast definetly worth shot,POSITIVE,0.9992794394493103
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,1,"I bought 2 UNITS OF THIS CELL PHONE, HO HAVE DEPRECIATION OF $ 20 EACH, I feel ripped off, RETURN MY MONEY, NOT SEE POSSIBLE IN PROMOTION THIS SAME IN $ 169 NOW $ 149 PAGE MORE FOR THE SAME PHONE LESS ONE WEEK, RETURNING THIS DIFFERENCE IN A BONO GIFTCARD",bought units cell phone ho depreciation feel ripped return money see possible promotion page phone less one week returning difference bono giftcard,NEGATIVE,0.9988521337509155
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"Have only owned it for about a week. Battery saver is excellent for me but if you're walking around with the phone in your pocket, it will detect motion and may not sleep as you might expect. Mine sits on a table much of the day and so it sleeps soundly. :-) Speakers are nice JBL but bass response is still lacking which is inherent in the extremely thin design of this phone. You may need to install an equalizer to reduce mid and high frequencies for a richer sound. I would have given 5 stars except that there is a small ""sweet spot"" when listening on a phone call. If the phone is not placed just so on the ear, the volume is reduced significantly. I think it just takes some practice. The dual speakers and dual microphones work beautifully for quickly answering phone upside down if necessary. FM radio will not run unless earphones are plugged in as they act as an antenna. Display is perfect for me. Some built in wallpapers look pixelated but they're probably just crappy samples. As you'll see with Android 5, you cannot have a different wallpaper on your lock screen. So much for using it as a quick flashlight like I did with my old phone.Android 5 does come with a flashlight hidden in the SECOND pull-down notification menu with the Bluetooth and WiFi buttons. The flashlight is not an ""app"". Note: WiFi does NOT turn on using the ""WiFi Display"" app. You must use either the settings menu or the second pull down menu to do that. This phone has an auto-dimming screen which also automatically brightens to max when in sunlight. VERY nice feature but you may find that a nearby light source in a dark room could fool the sensor and make it dimmer than you want it. Just adjust the angle of the screen so that the sensor detects the light and the screen will brighten accordingly. You can also turn this feature off.This is not a ""department store"" brand. They are sold at T-Mobile stores and I was told by a clerk that the Idol 3 is really nice and they don't have it to sell because they were sent a lesser version by corporate.Almost forgot to mention the most important thing; This phone is an upgrade from my 3 year old Samsung which was loading pages agonizingly slow. This Alcatel with Android 5 and LTE loads pages almost instantly! AND this phone is eligible for the Android 6 Marshmallow upgrade as soon as it is available. No luck yet trying to upgrade but I love it! Marshmallow will allow you to override permissions for each app. Other than that, not much change.If you sign up for an Amazon Signature card like I did, you can get an extra $50. off this phone. BEWARE: Amazon automatically changes your default payment method to the new card! If you don't want that, go to your settings and change it back to your old card. Also, the phone must be purchased with the Amazon card to get the discount. So remember to pay off the card right away if you don't want interest charged. You have 21 days grace period. I've had this card before. Keep an eye on your default payment before you check out because it was changed on me once before without my knowledge before making a purchase. One-click ordering is what caused it to happen to me as it does not give you an opportunity to see your default payment method.",owned week battery saver excellent youre walking around phone pocket detect motion may sleep might expect mine sits table much day sleeps soundly speakers nice jbl bass response still lacking inherent extremely thin design phone may need install equalizer reduce mid high frequencies richer sound would given stars except small sweet spot listening phone call phone placed ear volume reduced significantly think takes practice dual speakers dual microphones work beautifully quickly answering phone upside necessary fm radio run unless earphones plugged act antenna display perfect built wallpapers look pixelated theyre probably crappy samples youll see android different wallpaper lock screen much using quick flashlight like old phoneandroid come flashlight hidden second pulldown notification menu bluetooth wifi buttons flashlight app note wifi turn using wifi display app must use either settings menu second pull menu phone autodimming screen also automatically brightens max sunlight nice feature may find nearby light source dark room could fool sensor make dimmer want adjust angle screen sensor detects light screen brighten accordingly also turn feature offthis department store brand sold tmobile stores told clerk idol really nice dont sell sent lesser version corporatealmost forgot mention important thing phone upgrade year old samsung loading pages agonizingly slow alcatel android lte loads pages almost instantly phone eligible android marshmallow upgrade soon available luck yet trying upgrade love marshmallow allow override permissions app much changeif sign amazon signature card like get extra phone beware amazon automatically changes default payment method new card dont want go settings change back old card also phone must purchased amazon card get discount remember pay card right away dont want interest charged days grace period ive card keep eye default payment check changed without knowledge making purchase oneclick ordering caused happen give opportunity see default payment method,NEGATIVE,0.9175640344619751
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,3,"at first 4 days, phone feels solid but will not recognized new external 16GB extermal micro SD card. i tried reboot, formating card, and re-installing SD Card but nothing. when i go to settings, storage..it says mount SD card, when i click ....nothing. frustrating as this is why i dumped my old LG optimus F6.",first days phone feels solid recognized new external gb extermal micro sd card tried reboot formating card reinstalling sd card nothing go settings storageit says mount sd card click nothing frustrating dumped old lg optimus f,NEGATIVE,0.9886621832847595
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,1,"i just bought 2, 4.7 inch versions one for me and one for my wife, for some reason with both phones when i take a video there is no sound on playback. i even tried uploading it to my google photos app but still no sound on any video taken!!! PLEASE how can i fix this? already tried rebooting, factory reset, erasing cache and raising all volumes on sounds and messaging.",bought inch versions one one wife reason phones take video sound playback even tried uploading google photos app still sound video taken please fix already tried rebooting factory reset erasing cache raising volumes sounds messaging,NEGATIVE,0.9986565113067627
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Bought this phone to replace my wife's phone which is several years old and needed replacing. The phone came boxed with the charger, cord, headphones and instructions. There were English instructions that were well written and easy to follow. It took us about 30 minutes to set up the phone for here and move everything thing over. It has working flawlessly since we got it and she is very pleased with it. It is not going to compete with some of very high end phones but it does have a quad core processor and plenty of speed for what she does. For the price, this is one of the nicest phones that I have seen",bought phone replace wifes phone several years old needed replacing phone came boxed charger cord headphones instructions english instructions well written easy follow took us minutes set phone move everything thing working flawlessly since got pleased going compete high end phones quad core processor plenty speed price one nicest phones seen,POSITIVE,0.9933459758758545
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,excellent goods for me,excellent goods,POSITIVE,0.9998666048049927
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Hello bought this phone in Sept 2015 now April 2nd the phone is dead, battery probably . So pretty upset I've had phone for 5 1/2 months. Its covered under the 1 year warranty. I will be calling Alcatel Modnay not happy about being without a phone for 3 weeks as i hear on the net. I lliked this phone on every category, voice calls, text, camera good, fast etc but ignored that you can't replace the battery. I'll let you know what happens with manufacturer. Called Alcatel customer service on battery all good 1-855-368-0829",hello bought phone sept april nd phone dead battery probably pretty upset ive phone months covered year warranty calling alcatel modnay happy without phone weeks hear net lliked phone every category voice calls text camera good fast etc ignored cant replace battery ill let know happens manufacturer called alcatel customer service battery good,NEGATIVE,0.9955447316169739
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Awesome no frills unlocked phone. Works great on T-Mobile and gets all the bands so coverage is excellent compared to my old unlocked ATT phone.,awesome frills unlocked phone works great tmobile gets bands coverage excellent compared old unlocked att phone,POSITIVE,0.9964195489883423
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"This is a very nice phone and I am almost 100% pleased with it, especially the battery life. It outshines my old iPhone 4s battery life by miles.First the cons: I do not like that the wake up/power button is directly opposite of the volume bar switch. The iPhone wake button is much better placed. I also do not like that you have to bring up settings and then ringtones and then scroll to None click on it and then click OK to turn off the ringer and use only vibrate, here again the iPhone has it beat hands down with the little switch on the side.Now the Pros: The screen is really nice and much easier to keep clean that the iPhone, the operating system has IPhone beat hands down, the speaker system is really much more that I expected from a device this small and, to top it off you can answer it from either end with the reversible microphone. The battery life is really great compared to my old iPhone4s. Over all this phone rates about a solid 95%.I am using it on Wal-Mart's family plan which is serviced by T-Mobile and the signal is not quite as good as Verizon was with my old iPhone but it the service is acceptable for what I use it for. I do feel tho it would be stronger on AT&T snd I may at some point switch to them but for now it is serving my purposes well.",nice phone almost pleased especially battery life outshines old iphone battery life milesfirst cons like wake uppower button directly opposite volume bar switch iphone wake button much better placed also like bring settings ringtones scroll none click click ok turn ringer use vibrate iphone beat hands little switch sidenow pros screen really nice much easier keep clean iphone operating system iphone beat hands speaker system really much expected device small top answer either end reversible microphone battery life really great compared old iphones phone rates solid using walmarts family plan serviced tmobile signal quite good verizon old iphone service acceptable use feel tho would stronger att snd may point switch serving purposes well,NEGATIVE,0.9383889436721802
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"I've had ZTE AWE, LG G2, iPhone 5s, Idol 3 5.5"" and now Idol 3 4.7"".This phone is slim, light, and perfect size for the pocket and web browsing. The Idol 5.5"" was too large to keep comfortably in my pocket without breaking it.The screen has a yellower white, which I like better for reading. The screen of the Idol 5.5"" had a bright bluish white, which often hurt my eyes. Both screens are very reflective - remedied by a MATTE screen protector by Mr. Shield.The battery is 2000 mAh, which to my surprise is sufficient to stream Pandora on 4G the whole day. I always thought that I needed 3000 mAh for a whole day operation but the new version of Android is surprisingly battery efficient.The sound from the phone speakers is loud and clear with some depth, but definitely not with super bass or ""like from big speakers"", as some reviews are claiming. Strangely, the ringing and notifications are decreased in volume when headphones are plugged in - definitely a software bug that Alcatel has to straighten out.While the sound through the on-board speakers is good, JBL did an exceptionally poor job with the sound enhancement through headphones, for which I am removing one star. Most cheap earbuds (less than $20) that I tried with the Idol 3 sounded with weak bass. Turning on the JBL ""audio effects"" attempts to create surround sound by distancing/depressing the mid frequencies, corresponding to human voices. That results in decreased clarity and ""muddy"" sound. The included JBL earphones were the worst from the bunch I tried with no clear highs and a complete lack of bass. I would not pay even $5 for those. Only the earbuds that came with my iPhone 5s had crystal clarity and after I pumped the bass with the Bass Booster app, the sound became acceptable and listening to Pandora enjoyable.A pleasant surprise was the back (13 Mpx) f/2.0 aperture camera, which is the same in the 4.7"" and the 5.5"" models. Its Automatic mode takes good pics in good light. The Automatic is not smart enough in low light so I turn on the Manual mode, set timer to 5s to avoid camera shake, and ISO to about 800. With these manual settings, I was able to get sharp selfies (can see my skin pores) without much noise even in very dim light (indoors, early in the morning on a cloudy day). In comparison, the iPhone 5s automatic mode rarely produced sharp pics in dim light (like indoors during the day), while LG G2 got them but smeared all fine details like eyelashes and skin pores due to agressive noise reduction. The pics that I get with the Idol 3 come out with colors close to what my eyes see with slight saturation of reds. In comparison, LG G2 had a tendency to produce washed out (bluer) pics.In terms of everyday tasks, the 4.7"" Idol 3 is just as fast as the 5.5"" version, and is even faster in the animation when you close all open apps and they slide off the screen one by one. The 5.5"" version stutters in that ?! The 4.7"" Idol 3 has slower processor on specs but has to control fewer screen pixels or is better optimized. I rarely play games on phones so can't compare the two phones in that department. Both phones stutter when browsing the DESKTOP version of image-intensive web pages like Amazon but even my powerful desktop computer does that. It has more to do with downloading all the images and the site programming than with how fast the phone video processor is. The occasional slight stutter does not defray from pleasant web browsing.",ive zte awe lg g iphone idol idol phone slim light perfect size pocket web browsing idol large keep comfortably pocket without breaking itthe screen yellower white like better reading screen idol bright bluish white often hurt eyes screens reflective remedied matte screen protector mr shieldthe battery mah surprise sufficient stream pandora g whole day always thought needed mah whole day operation new version android surprisingly battery efficientthe sound phone speakers loud clear depth definitely super bass like big speakers reviews claiming strangely ringing notifications decreased volume headphones plugged definitely software bug alcatel straighten outwhile sound onboard speakers good jbl exceptionally poor job sound enhancement headphones removing one star cheap earbuds less tried idol sounded weak bass turning jbl audio effects attempts create surround sound distancingdepressing mid frequencies corresponding human voices results decreased clarity muddy sound included jbl earphones worst bunch tried clear highs complete lack bass would pay even earbuds came iphone crystal clarity pumped bass bass booster app sound became acceptable listening pandora enjoyablea pleasant surprise back mpx f aperture camera models automatic mode takes good pics good light automatic smart enough low light turn manual mode set timer avoid camera shake iso manual settings able get sharp selfies see skin pores without much noise even dim light indoors early morning cloudy day comparison iphone automatic mode rarely produced sharp pics dim light like indoors day lg g got smeared fine details like eyelashes skin pores due agressive noise reduction pics get idol come colors close eyes see slight saturation reds comparison lg g tendency produce washed bluer picsin terms everyday tasks idol fast version even faster animation close open apps slide screen one one version stutters idol slower processor specs control fewer screen pixels better optimized rarely play games phones cant compare two phones department phones stutter browsing desktop version imageintensive web pages like amazon even powerful desktop computer downloading images site programming fast phone video processor occasional slight stutter defray pleasant web browsing,POSITIVE,0.9667984843254089
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,Great phone for the price. No issues. Works great. Fast as I need it to be.,great phone price issues works great fast need,POSITIVE,0.9158579707145691
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Awesome phone. Light on apps, upgraded to newest Android, and is fast with apps, tethering, and everything in between. One of the best unlocked phones out there. Also, audio quality and included JBL earbuds sound great, and the camera and flexibility of this phone is amazing. Would recommend and buy again.",awesome phone light apps upgraded newest android fast apps tethering everything one best unlocked phones also audio quality included jbl earbuds sound great camera flexibility phone amazing would recommend buy,POSITIVE,0.9991723299026489
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Amazing phone, fast, great for foreign travel as I inserted a China Mobil sim and it works perfectly!This phone beats the apple Iphone hands down and also still works with my Alcatel Smart Watch as well perfectly.I have nothing but delight using this phone and I am totally in love with it!I can not imagine anything better with a smart phone.Everything it does is simple, quick, and very fast.The memory is enough for any project I may ever need.RC",amazing phone fast great foreign travel inserted china mobil sim works perfectlythis phone beats apple iphone hands also still works alcatel smart watch well perfectlyi nothing delight using phone totally love iti imagine anything better smart phoneeverything simple quick fastthe memory enough project may ever needrc,POSITIVE,0.9948790073394775
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Love it!,love,POSITIVE,0.9998735189437866
